date,district,commodity,price_rp_kg,spike
2023-01-03,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,43750.0,0
2023-01-10,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,48750.0,0
2023-01-17,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,45000.0,0
2023-01-24,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,42500.0,0
2023-01-31,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,46250.0,0
2023-02-07,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,46250.0,0
2023-02-14,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,43750.0,0
2023-02-21,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,50000.0,1
2023-02-28,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,48750.0,0
2023-03-07,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,46250.0,0
2023-03-14,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,45000.0,0
2023-03-21,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,45000.0,0
2023-03-28,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,36250.0,0
2023-04-04,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,32500.0,0
2023-04-11,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,31250.0,0
2023-04-18,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,36250.0,0
2023-04-25,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,33750.0,0
2023-05-02,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,32500.0,0
2023-05-09,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,30000.0,0
2023-05-16,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,30000.0,0
2023-05-23,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,30000.0,0
2023-05-30,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,30000.0,0
2023-06-06,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,30000.0,0
2023-06-13,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,30500.0,0
2023-06-20,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,31750.0,1
2023-06-27,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,38500.0,1
2023-07-04,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,37500.0,1
2023-07-11,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,38750.0,1
2023-07-18,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,38375.0,0
2023-07-25,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,33750.0,0
2023-08-01,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,33750.0,0
2023-08-08,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,33750.0,0
2023-08-15,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,35000.0,0
2023-08-22,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,45000.0,1
2023-08-29,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,45000.0,1
2023-09-05,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,40000.0,0
2023-09-12,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,36250.0,0
2023-09-19,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,36250.0,0
2023-09-26,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,43125.0,0
2023-10-03,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,41250.0,0
2023-10-10,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,41250.0,0
2023-10-17,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,40000.0,0
2023-10-24,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,47500.0,1
2023-10-31,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,60000.0,1
2023-11-07,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,70000.0,1
2023-11-14,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,77500.0,1
2023-11-21,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,80000.0,1
2023-11-28,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,87500.0,0
2023-12-05,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,100000.0,0
2023-12-12,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,85000.0,0
2023-12-19,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,70000.0,0
2023-12-26,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,63750.0,0
2024-01-02,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,68750.0,0
2024-01-09,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,56250.0,0
2024-01-16,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,51250.0,0
2024-01-23,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,51250.0,0
2024-01-30,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,51250.0,0
2024-02-06,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,90000.0,1
2024-02-13,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,90000.0,1
2024-02-20,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,96250.0,1
2024-02-27,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,96250.0,0
2024-03-05,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,92500.0,0
2024-03-12,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,92500.0,0
2024-03-19,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,60000.0,0
2024-03-26,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,53750.0,0
2024-04-02,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,65000.0,0
2024-04-09,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,72500.0,0
2024-04-16,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,67500.0,0
2024-04-23,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,57500.0,0
2024-04-30,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,60000.0,0
2024-05-07,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,60000.0,0
2024-05-14,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,60000.0,0
2024-05-21,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,60000.0,0
2024-05-28,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,60000.0,0
2024-06-04,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,75000.0,1
2024-06-11,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,77500.0,1
2024-06-18,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,82500.0,1
2024-06-25,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,72500.0,0
2024-07-02,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,71250.0,0
2024-07-09,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,72500.0,0
2024-07-16,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,70000.0,0
2024-07-23,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,70000.0,0
2024-07-30,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,70000.0,0
2024-08-06,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,68750.0,0
2024-08-13,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,56250.0,0
2024-08-20,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,48750.0,0
2024-08-27,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,47500.0,0
2024-09-03,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,43750.0,0
2024-09-10,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,35000.0,0
2024-09-17,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,35000.0,0
2024-09-24,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,39000.0,0
2024-10-01,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,38250.0,0
2024-10-08,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,34500.0,0
2024-10-15,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,33250.0,0
2024-10-22,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,34500.0,0
2024-10-29,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,34500.0,0
2024-11-05,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,34500.0,0
2024-11-12,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,34500.0,0
2024-11-19,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,34500.0,0
2024-11-26,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,33750.0,0
2024-12-03,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,31500.0,0
2024-12-10,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,32500.0,0
2024-12-17,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,35000.0,0
2024-12-24,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,41250.0,1
2024-12-31,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,60000.0,1
2025-01-07,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,52500.0,1
2025-01-14,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,65000.0,1
2025-01-21,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,65000.0,0
2025-01-28,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,72500.0,0
2025-02-04,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,70000.0,0
2025-02-11,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,70000.0,0
2025-02-18,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,60000.0,0
2025-02-25,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,60000.0,0
2025-03-04,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,75000.0,0
2025-03-11,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,65000.0,0
2025-03-18,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,65000.0,0
2025-03-25,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,65000.0,0
2025-04-01,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,65000.0,0
2025-04-08,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,65000.0,0
2025-04-15,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,65000.0,0
2025-04-22,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,55000.0,0
2025-04-29,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,50000.0,0
2025-05-06,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,45000.0,0
2025-05-13,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,45000.0,0
2025-05-20,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,31250.0,0
2025-05-27,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,35000.0,0
2025-06-03,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,40000.0,0
2025-06-10,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,42500.0,0
2025-06-17,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,32500.0,0
2025-06-24,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,38750.0,0
2025-07-01,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,42500.0,0
2025-07-08,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,43750.0,0
2025-07-15,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,43750.0,0
2025-07-22,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,43750.0,0
2025-07-29,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,43750.0,0
2025-08-05,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,43750.0,0
2025-08-12,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,43750.0,0
2025-08-19,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,43750.0,0
2025-08-26,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,43750.0,0
2025-09-02,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,50000.0,1
2025-09-09,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,58250.0,1
2025-09-16,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,67000.0,1
2025-09-23,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,73750.0,1
2025-09-30,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,73750.0,0
2025-10-07,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,73250.0,0
2025-10-14,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,65000.0,0
2025-10-21,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,62500.0,0
2025-10-28,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,68250.0,0
2025-11-04,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,65750.0,0
2025-11-11,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,65250.0,0
2025-11-18,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,68000.0,0
2025-11-25,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,67500.0,0
2025-12-02,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,77500.0,1
2025-12-09,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,79000.0,1
2025-12-16,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,83750.0,1
2025-12-23,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,73750.0,0
2025-12-30,Kota Lubuk Linggau,Cabai Merah Besar + Keriting,56250.0,0
2022-12-27,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,63750.0,0
2023-01-03,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,60000.0,0
2023-01-10,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,60000.0,0
2023-01-17,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,52500.0,0
2023-01-24,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,51250.0,0
2023-01-31,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,53750.0,0
2023-02-07,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,52500.0,0
2023-02-14,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,52500.0,0
2023-02-21,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,52500.0,0
2023-02-28,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,52500.0,0
2023-03-07,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,52500.0,0
2023-03-14,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,52500.0,0
2023-03-21,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,52500.0,0
2023-03-28,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,52500.0,0
2023-04-04,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,40000.0,0
2023-04-11,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,32500.0,0
2023-04-18,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,36250.0,0
2023-04-25,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,36250.0,0
2023-05-02,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,28750.0,0
2023-05-09,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,28750.0,0
2023-05-16,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,28750.0,0
2023-05-23,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,28750.0,0
2023-05-30,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,30000.0,0
2023-06-06,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,35750.0,1
2023-06-13,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,37500.0,1
2023-06-20,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,37500.0,1
2023-06-27,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,39375.0,0
2023-07-04,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,38750.0,0
2023-07-11,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,38750.0,0
2023-07-18,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,38750.0,0
2023-07-25,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,38750.0,0
2023-08-01,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,38750.0,0
2023-08-08,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,38750.0,0
2023-08-15,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,38750.0,0
2023-08-22,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,41250.0,1
2023-08-29,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,36500.0,0
2023-09-05,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,36250.0,0
2023-09-12,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,35000.0,0
2023-09-19,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,35000.0,0
2023-09-26,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,33750.0,0
2023-10-03,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,33750.0,0
2023-10-10,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,37500.0,0
2023-10-17,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,37500.0,0
2023-10-24,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,47500.0,1
2023-10-31,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,56250.0,1
2023-11-07,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,70000.0,1
2023-11-14,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,72500.0,1
2023-11-21,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,77500.0,0
2023-11-28,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,80000.0,0
2023-12-05,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,90000.0,0
2023-12-12,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,80000.0,0
2023-12-19,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,70000.0,0
2023-12-26,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,61250.0,0
2024-01-02,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,60000.0,0
2024-01-09,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,43750.0,0
2024-01-16,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,38750.0,0
2024-01-23,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,42500.0,0
2024-01-30,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,40000.0,0
2024-02-06,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,70000.0,0
2024-02-13,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,70000.0,0
2024-02-20,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,90000.0,1
2024-02-27,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,90000.0,0
2024-03-05,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,90000.0,0
2024-03-12,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,95000.0,0
2024-03-19,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,85000.0,0
2024-03-26,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,68750.0,0
2024-04-02,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,72500.0,0
2024-04-09,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,85000.0,0
2024-04-16,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,75000.0,0
2024-04-23,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,62500.0,0
2024-04-30,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,75000.0,0
2024-05-07,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,75000.0,0
2024-05-14,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,60000.0,0
2024-05-21,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,56250.0,0
2024-05-28,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,53750.0,0
2024-06-04,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,53750.0,0
2024-06-11,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,62500.0,0
2024-06-18,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,72500.0,0
2024-06-25,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,57500.0,0
2024-07-02,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,60000.0,0
2024-07-09,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,70000.0,1
2024-07-16,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,71250.0,0
2024-07-23,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,73750.0,0
2024-07-30,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,77500.0,0
2024-08-06,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,65000.0,0
2024-08-13,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,63750.0,0
2024-08-20,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,57500.0,0
2024-08-27,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,57500.0,0
2024-09-03,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,47500.0,0
2024-09-10,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,50000.0,0
2024-09-17,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,55000.0,0
2024-09-24,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,55000.0,0
2024-10-01,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,55000.0,0
2024-10-08,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,55000.0,0
2024-10-15,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,55000.0,0
2024-10-22,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,51250.0,0
2024-10-29,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,51250.0,0
2024-11-05,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,46250.0,0
2024-11-12,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,41250.0,0
2024-11-19,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,41250.0,0
2024-11-26,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,35000.0,0
2024-12-03,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,32500.0,0
2024-12-10,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,33750.0,0
2024-12-17,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,46500.0,0
2024-12-24,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,55000.0,1
2024-12-31,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,61250.0,1
2025-01-07,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,67500.0,1
2025-01-14,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,70000.0,0
2025-01-21,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,70000.0,0
2025-01-28,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,80000.0,0
2025-02-04,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,92500.0,1
2025-02-11,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,95000.0,1
2025-02-18,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,92500.0,0
2025-02-25,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,92500.0,0
2025-03-04,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,97500.0,0
2025-03-11,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,80000.0,0
2025-03-18,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,75000.0,0
2025-03-25,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,82500.0,0
2025-04-01,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,82500.0,0
2025-04-08,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,75000.0,0
2025-04-15,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,75000.0,0
2025-04-22,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,66250.0,0
2025-04-29,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,55000.0,0
2025-05-06,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,42500.0,0
2025-05-13,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,40000.0,0
2025-05-20,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,30000.0,0
2025-05-27,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,30000.0,0
2025-06-03,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,36250.0,0
2025-06-10,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,35000.0,0
2025-06-17,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,30000.0,0
2025-06-24,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,35000.0,0
2025-07-01,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,37500.0,0
2025-07-08,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,36250.0,0
2025-07-15,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,37500.0,0
2025-07-22,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,40500.0,0
2025-07-29,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,41250.0,0
2025-08-05,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,41250.0,0
2025-08-12,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,38750.0,0
2025-08-19,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,43250.0,1
2025-08-26,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,40000.0,0
2025-09-02,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,43750.0,0
2025-09-09,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,47500.0,1
2025-09-16,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,50000.0,1
2025-09-23,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,48750.0,0
2025-09-30,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,45000.0,0
2025-10-07,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,43750.0,0
2025-10-14,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,42500.0,0
2025-10-21,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,37500.0,0
2025-10-28,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,36250.0,0
2025-11-04,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,34500.0,0
2025-11-11,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,34500.0,0
2025-11-18,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,41250.0,0
2025-11-25,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,45000.0,0
2025-12-02,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,56250.0,1
2025-12-09,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,68750.0,1
2025-12-16,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,73750.0,1
2025-12-23,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,76250.0,0
2025-12-30,Kota Lubuk Linggau,Cabai Rawit Merah + Hijau,78750.0,0
2022-12-27,Kota Palembang,Bawang Merah Ukuran Sedang,43750.0,0
2023-01-03,Kota Palembang,Bawang Merah Ukuran Sedang,47650.0,0
2023-01-10,Kota Palembang,Bawang Merah Ukuran Sedang,47500.0,0
2023-01-17,Kota Palembang,Bawang Merah Ukuran Sedang,46900.0,0
2023-01-24,Kota Palembang,Bawang Merah Ukuran Sedang,47900.0,0
2023-01-31,Kota Palembang,Bawang Merah Ukuran Sedang,47400.0,0
2023-02-07,Kota Palembang,Bawang Merah Ukuran Sedang,47900.0,0
